ID,Udzial,Adres,Miasto,Metraz,Pokoje,Pietro,Cena,Data_transakcji
106105_9.0004.301_BUD.55_LOK,1/1,Pomorska 175,Łódź,38.6 m²,2,1,351 270 zł,5.02.2025
106106_9.0024.1186_BUD.66_LOK,1/1,Wodna 17,Łódź,69.7 m²,3,3,577 281 zł,5.02.2025
066301_1.0036.AR_1.32/6.1_BUD.42_LOK,1/1,Lubomelska 9,Lublin,52.5 m²,3,6,511 853 zł,5.02.2025
066301_1.0030.AR_1.39/5.1_BUD.14_LOK,1/1,Hetmańska 7,Lublin,70.5 m²,3,3,862 763 zł,5.02.2025
066301_1.0011.AR_5.69/20.1_BUD.146_LOK,1/1,Królowej Jadwigi 16,Lublin,53.9 m²,3,8,495 405 zł,5.02.2025
066301_1.0036.AR_4.86.2_BUD.99_LOK,1/1,Wieniawska 11,Lublin,40.9 m²,1,6,663 630 zł,5.02.2025
066301_1.0004.AR_2.5/2.1_BUD.30_LOK,1/1,Koncertowa 34f,Lublin,72.0 m²,4,2,705 000 zł,5.02.2025
066301_1.0004.AR_2.5/2.2_BUD.1_LOK,1/1,Koncertowa 34e,Lublin,72.0 m²,4,1,650 000 zł,5.02.2025
066301_1.0036.AR_1.32/6.1_BUD.90_LOK,1/1,Lubomelska 9,Lublin,79.5 m²,3,5,1 123 750 zł,5.02.2025
046301_1.0056.314_BUD.11_LOK,1/1,Lubicka 67,Toruń,72.8 m²,4,2,655 000 zł,5.02.2025
226401_1.0018.6977_BUD.89_LOK,1/1,23 Marca 79C,Sopot,54.6 m²,2,4,1 166 088 zł,5.02.2025
286201_1.0150.27_BUD.1_LOK,1/1,Plażowa 8,Olsztyn,149.5 m²,5,1,1 190 000 zł,5.02.2025
066301_1.0004.AR_2.5/2.1_BUD.33_LOK,1/1,Koncertowa 34f,Lublin,89.9 m²,5,2,805 000 zł,5.02.2025
066301_1.0030.AR_1.39/5.1_BUD.45_LOK,1/1,Hetmańska 7,Lublin,63.2 m²,3,1,795 222 zł,5.02.2025
066301_1.0030.AR_1.39/5.1_BUD.33_LOK,1/1,Hetmańska 7,Lublin,78.0 m²,4,3,979 560 zł,5.02.2025
066301_1.0026.AR_5.2/89.2_BUD.32_LOK,1/1,Aleja Kraśnicka 2j,Lublin,53.0 m²,2,5,593 376 zł,5.02.2025
066301_1.0030.AR_1.39/5.1_BUD.41_LOK,1/1,Hetmańska 7,Lublin,70.6 m²,3,4,765 685 zł,5.02.2025
066301_1.0036.AR_4.86.2_BUD.7_LOK,1/1,Wieniawska 11,Lublin,46.0 m²,1,3,630 000 zł,5.02.2025
066301_1.0036.AR_4.86.2_BUD.27_LOK,1/1,Wieniawska 11,Lublin,45.7 m²,0,5,666 052 zł,5.02.2025
026401_1.0001.AR_11.10.6_BUD.29_LOK,1/1,Braniborska 70,Wrocław,58.8 m²,3,4,797 750 zł,5.02.2025
026401_1.0001.AR_11.10.6_BUD.91_LOK,1/1,Braniborska 72,Wrocław,57.6 m²,3,8,879 910 zł,5.02.2025
026401_1.0001.AR_11.10.6_BUD.1032_LOK,1/1,Braniborska 72,Wrocław,51.7 m²,3,3,688 023 zł,5.02.2025
026401_1.0018.AR_2.4/4.2_BUD.3_LOK,1/1,Blizanowicka 28,Wrocław,42.3 m²,2,1,606 009 zł,5.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1015_LOK,1/1,Blizanowicka 24,Wrocław,53.2 m²,3,1,717 023 zł,5.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1000_LOK,1/1,Blizanowicka 22,Wrocław,61.5 m²,3,1,672 375 zł,5.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1025_LOK,1/1,Blizanowicka 26,Wrocław,52.2 m²,3,1,692 956 zł,5.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1003_LOK,1/1,Blizanowicka 22,Wrocław,62.1 m²,3,2,778 223 zł,5.02.2025
026401_1.0035.AR_12.102.2_BUD.13_LOK,1/1,Maślicka 181A,Wrocław,62.2 m²,3,3,673 081 zł,4.02.2025
026401_1.0018.AR_2.4/4.1_BUD.1033_LOK,1/1,Blizanowicka 26,Wrocław,41.2 m²,2,2,472 569 zł,4.02.2025
026401_1.0018.AR_2.4/4.2_BUD.7_LOK,1/1,Blizanowicka 28,Wrocław,59.3 m²,3,2,666 461 zł,4.02.2025
026401_1.0018.AR_2.4/4.1_BUD.29_LOK,1/1,Blizanowicka 24,Wrocław,43.6 m²,2,3,568 056 zł,4.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1011_LOK,1/1,Trzmielowicka 77,Wrocław,50.6 m²,2,1,471 488 zł,4.02.2025
026401_1.0026.AR_12.1.1_BUD.7_LOK,1/1,Pawia 38,Wrocław,70.1 m²,2,2,709 710 zł,4.02.2025
026401_1.0026.AR_17.16/2.1_BUD.5_LOK,1/1,Beaty Artemskiej 14,Wrocław,36.9 m²,2,1,527 591 zł,4.02.2025
026401_1.0044.AR_3.36/5.1_BUD.1002_LOK,1/1,Trzmielowicka 77,Wrocław,53.1 m²,3,1,530 897 zł,4.02.2025
026401_1.0044.AR_3.36/5.1_BUD.28_LOK,1/1,Trzmielowicka 75,Wrocław,48.6 m²,2,4,465 220 zł,4.02.2025
026401_1.0044.AR_3.36/5.1_BUD.8_LOK,1/1,Trzmielowicka 75,Wrocław,50.7 m²,2,2,484 478 zł,4.02.2025
026401_1.0044.AR_3.36/5.1_BUD.35_LOK,1/1,Trzmielowicka 77,Wrocław,59.5 m²,2,3,533 512 zł,4.02.2025
146507_8.0211.179_BUD.83_LOK,1/1,ulica Siennicka 33,Warszawa,57.5 m²,3,2,757 852 zł,4.02.2025
146507_8.0211.179_BUD.155_LOK,1/1,ulica Siennicka 33,Warszawa,65.4 m²,2,5,788 403 zł,4.02.2025
146507_8.0211.179_BUD.122_LOK,1/1,ulica Siennicka 33,Warszawa,77.8 m²,4,4,1 325 371 zł,4.02.2025
106104_9.0024.1645_BUD.2_LOK,1/1,Maratońska 49C,Łódź,41.5 m²,2,1,375 000 zł,4.02.2025
106105_9.0008.430_BUD.55_LOK,1/1,Tadeusza Kościuszki 130,Łódź,27.4 m²,1,9,336 814 zł,4.02.2025
106105_9.0008.432_BUD.253_LOK,1/1,Tadeusza Kościuszki 130B,Łódź,42.3 m²,2,6,441 535 zł,4.02.2025
106105_9.0008.429_BUD.182_LOK,1/1,Tadeusza Kościuszki 130C,Łódź,40.8 m²,2,2,423 155 zł,4.02.2025
106105_9.0008.432_BUD.255_LOK,1/1,Tadeusza Kościuszki 130B,Łódź,41.5 m²,2,6,460 777 zł,4.02.2025
106105_9.0008.431_BUD.160_LOK,1/1,Tadeusza Kościuszki 130A,Łódź,29.6 m²,1,3,275 280 zł,4.02.2025
106105_9.0008.430_BUD.79_LOK,1/1,Tadeusza Kościuszki 130,Łódź,27.2 m²,1,13,313 145 zł,4.02.2025
106102_9.0005.810_BUD.60_LOK,1/1,Liściasta 21B,Łódź,26.4 m²,1,5,210 699 zł,4.02.2025
106102_9.0005.810_BUD.50_LOK,1/1,Liściasta 21B,Łódź,44.8 m²,3,4,336 286 zł,4.02.2025
106102_9.0005.810_BUD.47_LOK,1/1,Liściasta 21B,Łódź,80.0 m²,2,4,630 000 zł,4.02.2025
106102_9.0005.810_BUD.44_LOK,1/1,Liściasta 21B,Łódź,49.2 m²,2,4,368 591 zł,4.02.2025
246901_1.0002.AR_23.23/31.2_BUD.11_LOK,4,Aleja Wojciecha Korfantego 95,Katowice,52.1 m²,2,4,565 436 zł,4.02.2025
246901_1.0002.AR_23.23/31.3_BUD.85_LOK,4,Aleja Wojciecha Korfantego 97,Katowice,42.4 m²,2,15,455 808 zł,4.02.2025
246901_1.0002.AR_52.32/3.1_BUD.179_LOK,4,ul. Gen. Władysława Sikorskiego 49,Katowice,114.2 m²,5,2,1 256 201 zł,4.02.2025
246901_1.0002.AR_66.86/55.2_BUD.58_LOK,4,ul. Meteorologów 17,Katowice,33.4 m²,1,3,422 101 zł,4.02.2025
246901_1.0002.AR_52.32/3.1_BUD.223_LOK,4,ul. Gen. Władysława Sikorskiego 49,Katowice,41.4 m²,2,7,513 069 zł,4.02.2025
146507_8.0211.179_BUD.5_LOK,1/1,ulica Siennicka 33,Warszawa,36.8 m²,2,1,643 475 zł,4.02.2025
066301_1.0030.AR_1.39/5.1_BUD.6_LOK,1/1,Hetmańska 7,Lublin,48.7 m²,3,2,602 791 zł,4.02.2025
106102_9.0008.13_BUD.18_LOK,1/1,Zgierska 267,Łódź,55.6 m²,2,1,417 500 zł,4.02.2025
106104_9.0034.47_BUD.96_LOK,1/1,Pienista 54C,Łódź,59.1 m²,3,4,624 781 zł,4.02.2025
066301_1.0030.AR_1.39/5.1_BUD.30_LOK,1/1,Hetmańska 7,Lublin,64.3 m²,3,2,799 999 zł,4.02.2025
066301_1.0011.AR_5.59/7.1_BUD.169_LOK,1/1,Królowej Jadwigi 14,Lublin,41.5 m²,2,9,465 000 zł,4.02.2025
066301_1.0011.AR_5.69/20.1_BUD.141_LOK,1/1,Królowej Jadwigi 16,Lublin,31.2 m²,2,6,275 009 zł,4.02.2025
226101_1.0033.207_BUD.22_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,41.7 m²,0,2,648 415 zł,4.02.2025
226101_1.0074.1990_BUD.1_LOK,1/1,Kampinoska 6A,Gdańsk,27.8 m²,0,1,354 924 zł,4.02.2025
226101_1.0017.104_BUD.54_LOK,1/1,Jagiellońska 13,Gdańsk,38.5 m²,0,8,826 431 zł,4.02.2025
226101_1.0049.1297_BUD.39_LOK,1/1,Kartuska 420,Gdańsk,47.1 m²,0,4,343 250 zł,4.02.2025
226101_1.0048.643_BUD.20_LOK,1/1,Tadeusza Jasińskiego 30,Gdańsk,31.5 m²,0,3,314 995 zł,4.02.2025
226101_1.0079.195_BUD.49_LOK,1/1,Powstańców Warszawskich 25A,Gdańsk,47.6 m²,0,5,711 375 zł,4.02.2025
226101_1.0074.1942_BUD.30_LOK,1/1,Hilarego Koprowskiego 7,Gdańsk,36.5 m²,0,2,366 012 zł,4.02.2025
226101_1.0079.194_BUD.27_LOK,1/1,Powstańców Warszawskich 25B,Gdańsk,98.1 m²,0,4,1 458 112 zł,4.02.2025
226101_1.0067.240_BUD.1_LOK,1/1,Elizy Orzeszkowej 13,Gdańsk,66.8 m²,0,1,1 363 446 zł,4.02.2025
226101_1.0074.1990_BUD.7_LOK,1/1,Kampinoska 6A,Gdańsk,54.9 m²,0,2,626 570 zł,4.02.2025
226101_1.0017.104_BUD.134_LOK,1/1,Jagiellońska 13,Gdańsk,62.8 m²,0,9,1 227 547 zł,4.02.2025
226101_1.0052.192_BUD.4_LOK,1/1,Jaśkowa Dolina 89,Gdańsk,77.0 m²,0,1,1 236 495 zł,4.02.2025
226101_1.0059.156_BUD.312_LOK,1/1,Starowiejska 62,Gdańsk,66.3 m²,0,14,882 124 zł,4.02.2025
226101_1.0053.743_BUD.17_LOK,1/1,Belgradzka 114A,Gdańsk,69.7 m²,0,4,939 000 zł,4.02.2025
226101_1.0094.377_BUD.9_LOK,1/1,Kazimierza Wielkiego 73,Gdańsk,60.4 m²,0,3,418 000 zł,4.02.2025
226101_1.0059.156_BUD.307_LOK,1/1,Starowiejska 62,Gdańsk,66.1 m²,0,13,869 091 zł,4.02.2025
226101_1.0017.104_BUD.121_LOK,1/1,Jagiellońska 13,Gdańsk,38.3 m²,0,7,831 195 zł,4.02.2025
226101_1.0074.1990_BUD.16_LOK,1/1,Kampinoska 6A,Gdańsk,59.2 m²,0,4,668 830 zł,4.02.2025
226101_1.0079.195_BUD.39_LOK,1/1,Powstańców Warszawskich 25A,Gdańsk,47.6 m²,0,4,709 736 zł,4.02.2025
226101_1.0094.426_BUD.45_LOK,1/1,Przemian 35,Gdańsk,38.2 m²,0,4,342 624 zł,4.02.2025
226101_1.0052.194_BUD.26_LOK,1/1,Jaśkowa Dolina 91,Gdańsk,67.4 m²,0,4,1 138 462 zł,4.02.2025
226101_1.0094.467_BUD.2_LOK,1/1,Borkowska 12F,Gdańsk,138.6 m²,0,1,1 060 965 zł,4.02.2025
226101_1.0099.132_BUD.183_LOK,1/1,Chmielna 109,Gdańsk,40.8 m²,0,4,616 896 zł,4.02.2025
226201_1.0026.1566_BUD.181_LOK,1/1,św. Piotra 6,Gdynia,51.9 m²,0,3,922 592 zł,4.02.2025
226201_1.0022.2576_BUD.29_LOK,1/1,Bernadowska 2F,Gdynia,48.7 m²,0,1,1 083 899 zł,4.02.2025
226201_1.0019.3465_BUD.12_LOK,1/1,Wzgórze Bernadowo 27,Gdynia,139.7 m²,0,3,2 530 803 zł,4.02.2025
126105_9.0002.113.4_BUD.10_LOK,1/1,Librowszczyzna 3,Kraków,47.0 m²,3,2,1 258 044 zł,4.02.2025
126105_9.0017.174/4.2_BUD.21_LOK,1/1,Grzegórzecka 79A,Kraków,72.6 m²,3,7,1 331 825 zł,4.02.2025
126105_9.0017.174/4.2_BUD.36_LOK,1/1,Grzegórzecka 79A,Kraków,112.0 m²,4,4,2 100 650 zł,4.02.2025
126105_9.0017.174/4.2_BUD.38_LOK,1/1,Grzegórzecka 79A,Kraków,65.5 m²,3,5,1 196 898 zł,4.02.2025
126105_9.0017.177/16.1_BUD.5_LOK,1/1,Grzegórzecka 79B,Kraków,65.9 m²,3,2,1 188 492 zł,4.02.2025
126105_9.0017.177/16.1_BUD.17_LOK,1/1,Grzegórzecka 79B,Kraków,66.1 m²,3,5,1 228 721 zł,4.02.2025
126105_9.0017.174/4.2_BUD.27_LOK,1/1,Grzegórzecka 79A,Kraków,81.0 m²,3,1,1 320 148 zł,4.02.2025
126105_9.0017.177/16.1_BUD.6_LOK,1/1,Grzegórzecka 79B,Kraków,97.5 m²,4,2,1 672 480 zł,4.02.2025
126105_9.0017.177/16.1_BUD.21_LOK,1/1,Grzegórzecka 79B,Kraków,65.6 m²,3,6,1 236 504 zł,4.02.2025
126105_9.0004.950.1_BUD.1_LOK,1/1,Mogilska 130,Kraków,41.3 m²,2,1,818 223 zł,4.02.2025
126104_9.0018.48/20.1_BUD.7_LOK,1/1,Myśliwska 66E,Kraków,42.8 m²,3,2,473 296 zł,4.02.2025
126104_9.0018.48/20.1_BUD.4_LOK,1/1,Myśliwska 66E,Kraków,55.0 m²,3,2,783 040 zł,4.02.2025
126104_9.0018.48/20.1_BUD.82_LOK,1/1,Myśliwska 66E,Kraków,57.6 m²,3,2,655 500 zł,4.02.2025
126104_9.0018.48/20.1_BUD.18_LOK,1/1,Myśliwska 66E,Kraków,55.2 m²,3,4,622 869 zł,4.02.2025
126104_9.0018.48/20.1_BUD.94_LOK,1/1,Myśliwska 66E,Kraków,43.8 m²,3,3,523 270 zł,4.02.2025
126104_9.0018.48/20.1_BUD.28_LOK,1/1,Myśliwska 66E,Kraków,43.2 m²,2,5,507 204 zł,4.02.2025
126104_9.0018.48/20.1_BUD.102_LOK,1/1,Myśliwska 66E,Kraków,43.6 m²,3,4,526 436 zł,4.02.2025
126104_9.0018.48/20.1_BUD.56_LOK,1/1,Myśliwska 66E,Kraków,38.6 m²,2,1,504 135 zł,4.02.2025
126105_9.0021.404.1_BUD.88_LOK,1/1,Franciszka Bohomolca 13,Kraków,79.0 m²,4,7,1 275 000 zł,4.02.2025
126105_9.0021.404.1_BUD.119_LOK,1/1,Franciszka Bohomolca 13,Kraków,54.0 m²,3,6,755 170 zł,4.02.2025
126105_9.0021.404.1_BUD.107_LOK,1/1,Franciszka Bohomolca 13,Kraków,54.0 m²,3,4,769 461 zł,4.02.2025
126105_9.0021.404.1_BUD.86_LOK,1/1,Franciszka Bohomolca 13,Kraków,67.7 m²,4,7,1 025 000 zł,4.02.2025
126105_9.0004.950.1_BUD.32_LOK,1/1,Mogilska 130,Kraków,59.0 m²,3,2,978 463 zł,4.02.2025
126102_9.0033.1201/2.1_BUD.1048_LOK,1/1,Piaskowa 9D,Kraków,50.1 m²,3,1,696 807 zł,4.02.2025
126102_9.0033.1201/2.1_BUD.1018_LOK,1/1,Piaskowa 9B,Kraków,31.5 m²,2,1,542 174 zł,4.02.2025
126102_9.0033.1201/2.1_BUD.1037_LOK,1/1,Piaskowa 9C,Kraków,39.6 m²,2,2,653 645 zł,4.02.2025
126102_9.0029.368/31.1_BUD.61_LOK,1/1,Stefana Banacha 10,Kraków,50.5 m²,3,5,497 334 zł,4.02.2025
126102_9.0029.368/35.1_BUD.85_LOK,1/1,Stefana Banacha 10A,Kraków,27.6 m²,1,7,325 380 zł,4.02.2025
126102_9.0040.607/10.1_BUD.199_LOK,1/1,Wizjonerów 6,Kraków,69.4 m²,4,2,1 062 900 zł,4.02.2025
126102_9.0004.1019.1_BUD.119_LOK,1/1,Al. Aleja Kijowska 5,Kraków,69.1 m²,4,2,1 362 000 zł,4.02.2025
126104_9.0023.95/15.4_BUD.2_LOK,1/1,Zofii Kossak-szczuckiej 30,Kraków,123.0 m²,6,1,1 228 409 zł,4.02.2025
226101_1.0067.240_BUD.7_LOK,1/1,Elizy Orzeszkowej 13,Gdańsk,39.0 m²,0,2,800 925 zł,4.02.2025
226101_1.0074.1989_BUD.10_LOK,1/1,Kampinoska 6,Gdańsk,54.9 m²,0,3,603 080 zł,4.02.2025
226101_1.0074.1943_BUD.45_LOK,1/1,Hilarego Koprowskiego 5,Gdańsk,48.0 m²,0,5,491 137 zł,4.02.2025
226101_1.0074.1942_BUD.48_LOK,1/1,Hilarego Koprowskiego 7,Gdańsk,34.7 m²,0,3,370 774 zł,4.02.2025
226101_1.0079.195_BUD.64_LOK,1/1,Powstańców Warszawskich 25A,Gdańsk,66.3 m²,0,7,993 938 zł,4.02.2025
146503_8.0502.122_BUD.5_LOK,1/1,ulica Wałuszewska 37,Warszawa,46.0 m²,2,2,537 000 zł,4.02.2025
146507_8.0524.67_BUD.54_LOK,1/1,ulica Optyków 1,Warszawa,53.9 m²,2,5,917 314 zł,4.02.2025
146508_8.1811.156_BUD.16_LOK,1/1,ulica Jagiellońska 55E,Warszawa,83.2 m²,5,6,1 220 940 zł,4.02.2025
146507_8.0117.140_BUD.75_LOK,1/1,ulica Lizbońska 1,Warszawa,62.5 m²,3,3,1 152 625 zł,4.02.2025
146507_8.0518.32_BUD.50_LOK,1/1,ulica Ostrobramska 76,Warszawa,54.7 m²,1,8,796 470 zł,4.02.2025
146511_8.1102.63_BUD.50_LOK,1/1,ulica Janowiecka 9A,Warszawa,43.2 m²,2,1,573 916 zł,4.02.2025
146507_8.0605.126_BUD.19_LOK,1/1,ulica gen. Romana Abrahama 14,Warszawa,40.0 m²,2,5,661 465 zł,4.02.2025
146507_8.0211.179_BUD.2_LOK,1/1,ulica Siennicka 33,Warszawa,61.0 m²,3,1,786 484 zł,4.02.2025
146507_8.0211.179_BUD.53_LOK,1/1,ulica Siennicka 33,Warszawa,30.7 m²,1,3,426 718 zł,4.02.2025
146507_8.0203.14/1.1_BUD.103_LOK,1/1,ulica Żupnicza 24,Warszawa,34.5 m²,2,4,544 196 zł,4.02.2025
146507_8.0203.14/1.1_BUD.73_LOK,1/1,ulica Żupnicza 24,Warszawa,36.3 m²,2,2,543 824 zł,4.02.2025
146507_8.0203.14/1.1_BUD.88_LOK,1/1,ulica Żupnicza 24,Warszawa,34.4 m²,2,3,537 662 zł,4.02.2025
146508_8.1811.157_BUD.53_LOK,1/1,ulica Jagiellońska 55G,Warszawa,31.9 m²,2,5,480 173 zł,4.02.2025
146511_8.1102.64_BUD.47_LOK,1/1,ulica Janowiecka 9,Warszawa,70.1 m²,3,3,722 486 zł,4.02.2025
146508_8.1811.156_BUD.36_LOK,1/1,ulica Jagiellońska 55E,Warszawa,55.8 m²,3,4,813 224 zł,4.02.2025
146509_8.0925.308_BUD.30_LOK,1/1,Aleja gen. Antoniego Chruściela „Montera” 29,Warszawa,43.5 m²,2,1,425 517 zł,4.02.2025
146510_8.0502.129_BUD.11_LOK,1/1,ulica Hoża 42,Warszawa,167.0 m²,6,2,7 425 000 zł,4.02.2025
146507_8.0211.179_BUD.86_LOK,1/1,ulica Siennicka 33,Warszawa,57.4 m²,3,3,699 500 zł,4.02.2025
146514_8.1432.90_BUD.1_LOK,1/1,ulica Pelargonii 9,Warszawa,151.6 m²,4,1,1 255 000 zł,4.02.2025
146508_8.1811.157_BUD.8_LOK,1/1,ulica Jagiellońska 55G,Warszawa,33.6 m²,2,2,525 846 zł,4.02.2025
146503_8.1631.301_BUD.114_LOK,1/1,ulica Ostródzka 135C,Warszawa,46.1 m²,2,4,476 720 zł,4.02.2025
146507_8.0606.186_BUD.65_LOK,1/1,ulica Władysława Umińskiego 2,Warszawa,32.1 m²,2,3,409 020 zł,4.02.2025
146507_8.0211.179_BUD.8_LOK,1/1,ulica Siennicka 33,Warszawa,61.1 m²,3,2,882 644 zł,4.02.2025
146511_8.1102.63_BUD.25_LOK,1/1,ulica Janowiecka 9A,Warszawa,86.9 m²,4,3,1 093 000 zł,4.02.2025
146507_8.0211.179_BUD.17_LOK,1/1,ulica Siennicka 33,Warszawa,32.1 m²,2,3,478 280 zł,4.02.2025
146508_8.1811.157_BUD.79_LOK,1/1,ulica Jagiellońska 55G,Warszawa,32.6 m²,2,6,534 051 zł,4.02.2025
146512_8.0909.348_BUD.150_LOK,1/1,ulica Herbu Oksza 18,Warszawa,57.3 m²,3,7,538 601 zł,4.02.2025
146507_8.0606.186_BUD.53_LOK,1/1,ulica Władysława Umińskiego 2,Warszawa,38.4 m²,2,2,520 727 zł,4.02.2025
146514_8.1420.80_BUD.1_LOK,1/1,ulica Ogórkowa 65KB,Warszawa,97.1 m²,6,1,984 000 zł,4.02.2025
146512_8.0909.369_BUD.138_LOK,1/1,ulica Herbu Oksza 14,Warszawa,40.8 m²,2,4,426 500 zł,4.02.2025
146511_8.1102.63_BUD.39_LOK,1/1,ulica Janowiecka 9A,Warszawa,44.7 m²,2,2,594 710 zł,4.02.2025
146511_8.1102.64_BUD.16_LOK,1/1,ulica Janowiecka 9,Warszawa,47.8 m²,2,3,645 681 zł,4.02.2025
146511_8.1102.63_BUD.27_LOK,1/1,ulica Janowiecka 9A,Warszawa,44.1 m²,2,4,622 699 zł,4.02.2025
146514_8.1432.85_BUD.2_LOK,1/1,ulica Pelargonii 9E,Warszawa,152.5 m²,4,1,1 400 000 zł,4.02.2025
146508_8.1811.157_BUD.76_LOK,1/1,ulica Jagiellońska 55G,Warszawa,32.7 m²,2,5,532 207 zł,4.02.2025
146517_8.0702.95_BUD.24_LOK,1/1,ulica Jutrzenki 114H,Warszawa,56.4 m²,3,4,698 776 zł,4.02.2025
146507_8.0211.179_BUD.16_LOK,1/1,ulica Siennicka 33,Warszawa,32.3 m²,2,3,527 952 zł,3.02.2025
146507_8.0524.67_BUD.42_LOK,1/1,ulica Optyków 1,Warszawa,29.7 m²,1,5,582 555 zł,3.02.2025
146507_8.0202.18/20.56_BUD.34_LOK,1/1,ulica Żupnicza 14,Warszawa,44.3 m²,2,2,636 951 zł,3.02.2025
146511_8.1102.63_BUD.88_LOK,1/1,ulica Janowiecka 9A,Warszawa,43.8 m²,2,4,592 611 zł,3.02.2025
146511_8.1102.63_BUD.33_LOK,1/1,ulica Janowiecka 9A,Warszawa,49.9 m²,3,4,657 180 zł,3.02.2025
146507_8.0117.139_BUD.38_LOK,1/1,ulica Urugwajska 2,Warszawa,44.5 m²,2,3,775 739 zł,3.02.2025
146512_8.0909.368_BUD.71_LOK,1/1,ulica Herbu Oksza 16,Warszawa,38.7 m²,2,9,402 000 zł,3.02.2025
146507_8.0211.179_BUD.9_LOK,1/1,ulica Siennicka 33,Warszawa,32.5 m²,1,2,594 057 zł,3.02.2025
146507_8.0211.179_BUD.92_LOK,1/1,ulica Siennicka 33,Warszawa,57.4 m²,3,5,716 801 zł,3.02.2025
146507_8.0524.67_BUD.76_LOK,1/1,ulica Optyków 1,Warszawa,30.9 m²,1,7,637 314 zł,3.02.2025
146507_8.0117.140_BUD.102_LOK,1/1,ulica Lizbońska 1,Warszawa,41.8 m²,2,4,739 544 zł,3.02.2025
146507_8.0211.179_BUD.150_LOK,1/1,ulica Siennicka 33,Warszawa,65.1 m²,3,4,852 983 zł,3.02.2025
146505_8.0234.53_BUD.1_LOK,1/1,ulica Szumu Drzew 24,Warszawa,132.1 m²,4,1,2 337 175 zł,3.02.2025
146511_8.1102.64_BUD.4_LOK,1/1,ulica Janowiecka 9,Warszawa,55.0 m²,3,1,761 472 zł,3.02.2025
146517_8.0702.96_BUD.15_LOK,1/1,ulica Jutrzenki 114E,Warszawa,55.6 m²,3,4,713 292 zł,3.02.2025
146511_8.1102.64_BUD.53_LOK,1/1,ulica Janowiecka 9,Warszawa,34.2 m²,2,4,397 842 zł,3.02.2025
146508_8.1811.157_BUD.7_LOK,1/1,ulica Jagiellońska 55G,Warszawa,72.1 m²,3,2,1 068 043 zł,3.02.2025
146507_8.0211.179_BUD.57_LOK,1/1,ulica Siennicka 33,Warszawa,31.3 m²,1,3,441 170 zł,3.02.2025
146507_8.0524.67_BUD.46_LOK,1/1,ulica Optyków 1,Warszawa,44.8 m²,2,5,703 941 zł,3.02.2025
146507_8.0606.186_BUD.133_LOK,1/1,ulica Władysława Umińskiego 2,Warszawa,58.5 m²,3,4,731 750 zł,3.02.2025
146507_8.0524.67_BUD.70_LOK,1/1,ulica Optyków 1,Warszawa,60.5 m²,3,7,1 007 868 zł,3.02.2025
146511_8.1102.64_BUD.39_LOK,1/1,ulica Janowiecka 9,Warszawa,70.0 m²,3,2,778 890 zł,3.02.2025
146507_8.0211.179_BUD.25_LOK,1/1,ulica Siennicka 33,Warszawa,68.1 m²,3,4,1 119 107 zł,3.02.2025
146511_8.1102.64_BUD.50_LOK,1/1,ulica Janowiecka 9,Warszawa,66.3 m²,3,3,735 709 zł,3.02.2025
146511_8.1102.63_BUD.122_LOK,1/1,ulica Janowiecka 9A,Warszawa,39.8 m²,2,3,542 415 zł,3.02.2025
146512_8.0909.369_BUD.163_LOK,1/1,ulica Herbu Oksza 14,Warszawa,39.6 m²,2,7,436 000 zł,3.02.2025
146516_8.1037.85_BUD.35_LOK,1/1,ulica Jerzego Holzera 6,Warszawa,67.0 m²,4,3,965 000 zł,3.02.2025
146507_8.0211.179_BUD.62_LOK,1/1,ulica Siennicka 33,Warszawa,30.7 m²,1,4,456 414 zł,3.02.2025
146503_8.1636.248_BUD.32_LOK,1/1,ulica Głębocka 115A,Warszawa,55.9 m²,3,3,668 030 zł,3.02.2025
146511_8.1102.63_BUD.7_LOK,1/1,ulica Janowiecka 9A,Warszawa,86.8 m²,4,1,1 017 540 zł,3.02.2025
146511_8.1102.63_BUD.15_LOK,1/1,ulica Janowiecka 9A,Warszawa,50.0 m²,3,2,648 010 zł,3.02.2025
146511_8.1102.63_BUD.2_LOK,1/1,ulica Janowiecka 9A,Warszawa,31.7 m²,1,1,412 787 zł,3.02.2025
146507_8.0211.179_BUD.45_LOK,1/1,ulica Siennicka 33,Warszawa,54.0 m²,3,2,804 675 zł,3.02.2025
146507_8.0117.142_BUD.194_LOK,1/1,ulica Lizbońska 5,Warszawa,131.9 m²,5,5,2 207 036 zł,3.02.2025
146507_8.0524.67_BUD.60_LOK,1/1,ulica Optyków 1,Warszawa,44.4 m²,2,6,750 720 zł,3.02.2025
146508_8.1811.156_BUD.1_LOK,1/1,ulica Jagiellońska 55E,Warszawa,66.8 m²,4,1,981 455 zł,3.02.2025
146507_8.0211.179_BUD.12_LOK,1/1,ulica Siennicka 33,Warszawa,81.2 m²,4,2,1 284 919 zł,3.02.2025
146505_8.0715.1028_BUD.48_LOK,1/1,ulica Dywizjonu AK „Jeleń” 5B,Warszawa,85.9 m²,5,4,1 249 872 zł,3.02.2025
